"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KRT15",267.255072783003,6.66785159531605,1.83571285866724,3.63229552151038,0.000280911152297772,0.00596704627890533
"SNORA66",188.08006348588,-2.99638988542148,0.824973908076577,-3.63210261086626,0.00028112128852362,0.00596704627890533
"TRABD",891.651655477878,-1.64150039071599,0.451974184597255,-3.63184546077272,0.000281401629377322,0.00596704627890533
"SNORD116-6",649.035167133443,-3.01031567428724,0.829040605445773,-3.63108351329619,0.0002822338309495,0.00597854212713273
"FXYD5",1458.79915588598,2.71536045645056,0.74794023213436,3.63045112401812,0.000282926279277769,0.00598705702483992
"CPZ",151.253434391709,3.30088515339766,0.909406012313352,3.62971556016091,0.000283733703350729,0.00599608998551152
"MIR616",17.5649644661845,6.04915104614915,1.66664743701417,3.62953250447876,0.000283934977723509,0.00599608998551152
"SUCNR1",14.968743912854,5.98244117798411,1.64869374667481,3.62859457073205,0.00028496836014614,0.00601175319444431
"WDR75",678.476490952354,0.739420011167656,0.203853652471764,3.62721002151323,0.000286500249699353,0.00603789023164966
"PRPS2",437.84860179703,-1.92969747685014,0.532096380760946,-3.62659387776797,0.000287184439613567,0.00604612715513302
"LOC100128253",5.46319012320771,-4.63256013304486,1.27783276646204,-3.62532582872413,0.000288597350231709,0.00606967345472016
"DKK3",780.567942505013,2.74496908755116,0.75742010049709,3.6241038305554,0.000289965108700425,0.00607734213914048
"GDA",300.532421428363,3.52479707446047,0.972430995184731,3.62472719598049,0.000289266631092793,0.00607734213914048
"TPRG1-AS2",5.66263163089085,5.51412045011958,1.52140823445557,3.62435296802031,0.000289685762178659,0.00607734213914048
"ZNF300P1",169.673054470417,-3.23048055318039,0.891426064917114,-3.62394670777409,0.000290141413076233,0.00607734213914048
"HLA-DQA1",2605.33283619169,3.09503885611745,0.854948804018207,3.62014525498013,0.00029443767784121,0.00616107104363978
"LRRC4C",22.5040424951564,5.12271178841174,1.41529188923318,3.61954436917411,0.000295122206687876,0.00616288125840305
"SH2D1A",23.1100218701151,5.91424144370391,1.63392395048015,3.61965527340849,0.000294995752565303,0.00616288125840305
"PRX",408.243461958336,-1.67391355193762,0.462502607493394,-3.61925214002503,0.000295455652496189,0.00616359964939164
"SNORA7A",955.543625109583,-2.27413398407817,0.628411938082406,-3.61885865984289,0.000295905187495675,0.00616673591453323
"TUBA1C",4709.85218714044,2.20882977170782,0.610416873196006,3.61855949384701,0.000296247401015599,0.00616763149730556
"IGKV1D-12",209.630187976465,7.08932743952771,1.95957135609218,3.6177949925056,0.000297123592554947,0.00617963104556006
"LGMN",1114.07447729647,1.47654216247019,0.408166714229135,3.61749773069759,0.000297464937874099,0.00618049378480146
"ANXA8",1201.56949865829,5.58152445264732,1.5430874576034,3.61711478189065,0.000297905218822022,0.00618340832340453
"DDAH1",356.645749735199,1.86581917123147,0.515943483765867,3.61632471373197,0.000298815499138346,0.00618801712439284
"HSD17B6",18.1087988080093,5.35040940683571,1.47944212052239,3.61650471662012,0.000298607879209587,0.00618801712439284
"PPP1R14D",16.7866946862332,5.86824210103404,1.62290809263676,3.61588073142197,0.000299328177818624,0.00618801712439284
"TOR4A",56.8851194360795,3.21023103649585,0.887755959633817,3.61611882371368,0.000299053143705427,0.00618801712439284
"CFL1",2715.142923079,1.80279335936686,0.498673887358531,3.61517497721053,0.000300144827632554,0.00619868240714887
"HPGD",351.566365078093,3.67237813498556,1.01591001994134,3.61486555196849,0.000300503530628394,0.00619987814792976
"MALL",469.504339959512,3.33060111166789,0.921661211150962,3.61369348234659,0.000301865902898553,0.00622175812464207
"SHROOM3",3175.41161539224,2.20069263106882,0.609215604575827,3.61233792197605,0.000303448771139448,0.0062481344874677
"RPAP3",421.999924892394,0.982996905376083,0.272181816487269,3.61154509901679,0.000304378137895271,0.00625477347972026
"SPATA31F1",10.8904623525401,5.15887006586353,1.42836661468357,3.61172685837829,0.000304164839874955,0.00625477347972026
"FKBP1A-SDCBP2",376.387394400942,1.74752188996671,0.483994573038689,3.61062290222626,0.000305462513003282,0.0062708046369628
"DLL1",1794.93805220056,-3.41527307199064,0.946338953872607,-3.6089321463675,0.000307460008520562,0.00629041851682405
"FBRSL1",769.918415389666,-1.63755701062229,0.453770079729031,-3.60878137139443,0.000307638730045056,0.00629041851682405
"NELL2",83.5861864932774,4.56048327278994,1.2635627895589,3.60922568349925,0.00030711234232638,0.00629041851682405
"ZPLD1",10.5251143025486,5.85329903438313,1.62163448507607,3.6095057722632,0.00030678094764567,0.00629041851682405
"CFI",1938.78043952204,2.06600202777749,0.572815210931586,3.60675133681854,0.000310054528322276,0.00630796011143411
"FNDC1",608.288351011575,2.62564466698681,0.727813681644046,3.60757805631763,0.000309068572890085,0.00630796011143411
"HTRA3",582.289137361185,3.03034357614851,0.840076676502734,3.60722260349369,0.000309492129830285,0.00630796011143411
"INAVA",444.472456749232,2.36874672606272,0.656795969905827,3.60651836277612,0.000310332907330755,0.00630796011143411
"MYL12B",3359.10578630978,1.78424070422225,0.494691250285361,3.60677635432811,0.000310024648985301,0.00630796011143411
"PMEPA1",697.214015620017,2.68710484599665,0.744985364712688,3.60692299912893,0.000309849559885924,0.00630796011143411
"CP",1098.73205355083,3.52267116850375,0.976894303075431,3.60599008246213,0.000310965012854015,0.00631458116249666
"MMP2",10053.1937946606,3.03232895475123,0.841179509115202,3.60485356798669,0.000312328979906836,0.0063360360284053
"MIR6886",24.5863646763393,-4.51991319609282,1.25397865349532,-3.60445784582862,0.000312805211828466,0.00633945744444102
"UGCG",764.377690952393,1.48291700557729,0.411452297219482,3.60410432897948,0.000313231226616019,0.00634185541432492
"CERS6",678.097644117241,1.49758627781149,0.415726179740409,3.6023381513924,0.000315367753345812,0.00637884667734105
"EDRF1-AS1",52.7719668221719,-1.91940060299783,0.532898320455536,-3.60181394709045,0.000316004498579672,0.00637920540668522
"NTN4",885.131849383986,-1.53812327164649,0.427022249547609,-3.60197454178557,0.000315809298196987,0.00637920540668522
"CABP4",29.8696503279817,4.48073454944741,1.24427399708476,3.6010834912129,0.000316893782525057,0.00639089799571815
"MUCL3",2378.87600783314,4.68490816206399,1.30109775426318,3.60073495378299,0.00031731892995379,0.00639321648609733
"ZNF534",8.86977087822499,-4.17309463589568,1.15926540264076,-3.5997750182051,0.000318492625433013,0.00641059717070297
"SLITRK1",63.9112001967628,-5.15397473823057,1.43198100750869,-3.59919210604425,0.000319207323125889,0.00641871427994898
"CENPM",14.5615788966628,5.09849597207751,1.41682786644221,3.59852886355229,0.000320022338049097,0.00642883080850871
"HLA-DRA",6128.29557856951,2.67855225672316,0.74450131899968,3.59778040463661,0.000320944408962555,0.00643976722430311
"SPDYE2B",3694.42057284763,-1.68108528485066,0.467294988197953,-3.59748194889376,0.000321312787331088,0.00643976722430311
"TCIRG1",6863.73480836429,-1.90231906592471,0.528814593364949,-3.59732709685618,0.000321504074222886,0.00643976722430311
"ITGBL1",970.099512012225,3.37757791884897,0.939033944105068,3.596864564963,0.000322076069272709,0.00644068064904966
"KIAA1958",111.665664232846,-1.28300130312358,0.35670781810835,-3.5967849259022,0.000322174651844656,0.00644068064904966
"TNFSF15",19.6458403203191,4.61862856016606,1.2847573454773,3.59494232621041,0.00032446344679357,0.00648015126149445
"CASP1",465.724837876913,1.88142913171829,0.523471423725576,3.59413913815592,0.000325465886070327,0.00649065943379654
"IGFL2",32.4802007977791,6.05527332525418,1.68482076180965,3.59401632654994,0.000325619419462696,0.00649065943379654
"SETD6",380.410381683473,-0.99219964695781,0.276158962370289,-3.59285694891704,0.000327072163919927,0.00651331823241895
"PLPP4",38.1076069285201,6.00687112484781,1.67299538991121,3.59048874914509,0.000330058477936566,0.00656644332890981
"LOC102724250",8339.59164256935,-1.27688075744679,0.355719499723779,-3.58957200389156,0.000331221334625884,0.00658322365281977
"ANGPTL4",985.255044386437,-3.73475816345525,1.04139356421773,-3.58630808925797,0.000335392684067624,0.00665970964481483
"IGLV3-21",102.486978536676,6.64527514372759,1.85320836762002,3.58582189668277,0.000336018238136311,0.00666570924564726
"KCNN4",260.301614888337,5.14263408180818,1.43485164347521,3.58408766871027,0.000338258465486438,0.00669101517820084
"LGALS3BP",1726.46670800253,1.95026412624069,0.544146301710238,3.58408045797805,0.000338267809212812,0.00669101517820084
"PIK3IP1",221.785215699355,1.9366590702586,0.54031590595429,3.58430882547893,0.00033797200596959,0.00669101517820084
"IGLC3",7383.34875810971,4.49865899060234,1.25585285714789,3.58215452152495,0.000340772117596155,0.00673408831809621
"INSR",6471.91111727259,-1.59850905011175,0.446449157148224,-3.58049516841407,0.000342943685177927,0.00676997733633343
"SNORD116-1",419.143887381934,-3.10427695143095,0.867052147855854,-3.5802655689252,0.000343245175705615,0.00676997733633343
"OBI1",141.993253034109,1.52682605725725,0.426745529132895,3.57783726606254,0.000346449031134995,0.00682290175187703
"WNT7B",30.2205277369175,5.4306057494905,1.51789123927829,3.57773047828682,0.000346590564951494,0.00682290175187703
"IGHV3-72",196.826652788052,7.93316762688036,2.21822742190444,3.57635450204173,0.000348419093998596,0.00684582073060541
"SMC2",311.440789937894,1.94507090558241,0.543857240685413,3.57643653531406,0.000348309827875632,0.00684582073060541
"AKR1C4",17.9776423127737,5.90640347783723,1.65195253641395,3.57540749364315,0.000349682807480359,0.00685515879912599
"CMTR2",116.095979205654,2.01588987366092,0.563793189444091,3.57558394000576,0.000349447028211308,0.00685515879912599
"IGLV1-44",228.442572951529,6.24521163040404,1.74678973845324,3.5752509262701,0.000349892147721146,0.00685515879912599
"SBF1P1",6.63933229808253,-3.84565271335862,1.07573196316727,-3.57491721454096,0.000350338732144123,0.00685738994133192
"CAPRIN1",4176.18263954669,1.12578229747654,0.314991920863945,3.5740037217107,0.000351563928062862,0.00686832618133048
"TPBG",65.0715158147606,2.0048193469921,0.560934577783049,3.57406982275123,0.000351475137622349,0.00686832618133048
"CPM",403.205589045781,1.47531861901496,0.412858292668443,3.57342614939252,0.000352340646979688,0.00687698207850223
"GOLGA2P11",26.8764191691656,-5.29683939971819,1.48257550431406,-3.57272825856439,0.000353281311438068,0.00688780384903921
"ZDHHC7",654.175832677712,1.4304601895673,0.400406570913723,3.57251926786069,0.000353563459913807,0.00688780384903921
"SNORA27",162.196646097542,-2.87197868853181,0.80413771458933,-3.57150104568659,0.000354941130778802,0.006908112980625
"BUB1",118.844407340153,3.58667163905272,1.00450198702317,3.57059685833154,0.000356168717625371,0.00691893820827194
"FOXA1",196.887020787879,4.41424724963558,1.2362404158055,3.57070290956261,0.000356024529925185,0.00691893820827194
"CST4",54.4111337004972,7.19381951594491,2.01583705617504,3.56865129247839,0.000358823627265498,0.00696394894686363
"HTT",3622.39892102361,-0.842655291338951,0.23622999536625,-3.56709693039828,0.000360957988668343,0.00698563859572132
"RNA5S9",45.8226179819621,-4.15213544563565,1.16400488598545,-3.56711169826442,0.000360937654534485,0.00698563859572132
"SCGB2B2",10.0044509477003,-3.72601581931687,1.04443953123698,-3.56747873656597,0.00036043261706952,0.00698563859572132
"SLC16A1",575.955551659213,3.1294672139704,0.877486322291529,3.56639999333311,0.000361918832588003,0.00699110502199749
"TAP2",1068.43481491791,1.57607229883426,0.441904187267226,3.56654755543464,0.000361715194271941,0.00699110502199749
"ASRGL1",170.075815308678,2.52363117550568,0.707910919013468,3.56489935064509,0.000363995843313462,0.00699843127475164
"IGKJ1",410.423010978353,5.84655006583889,1.63982105448001,3.56535857974628,0.000363359052647528,0.00699843127475164
"ITGA2",4783.18678663584,3.18979008835618,0.894689552770044,3.56524794380385,0.000363512370812392,0.00699843127475164
"L1TD1",11.7525597982439,5.60991017950675,1.57358418697037,3.56505246173548,0.000363783415746089,0.00699843127475164
"RAC1",1796.6677793941,1.75520946553604,0.492342272919073,3.56501881329321,0.000363830089927048,0.00699843127475164
"SLC67A1-AS",35.2517200883704,3.75213866385309,1.05267121388123,3.5643975197335,0.000364692900914961,0.00700529858411767
"SLC6A16",265.876591895137,-2.24181180766066,0.629014415147244,-3.56400704606409,0.000365236143289934,0.00700920125637694
"BACE1-AS",354.395441411345,-2.9716852596555,0.833915369049006,-3.56353338714023,0.000365896131815989,0.00701533504452033
"CDK1",135.953083557966,4.16539832135276,1.1690214940417,3.5631494737976,0.000366431888323062,0.00701907774184631
"IGLV3-25",79.9253558719012,6.7718436121838,1.90073743303882,3.56274543473227,0.000366996522639815,0.00702336613568173
"CCDC87",8.06898315904705,4.81854921023078,1.35322918762332,3.56077836208484,0.00036975709592941,0.00706963219313643
"PPT2-EGFL8",230.738979896762,-1.47145526201846,0.413542757416655,-3.55816958616428,0.00037344818244988,0.00713358710701989
"CRY2",757.948349530237,-1.81542437304101,0.510296231419122,-3.55758922222951,0.000374273993953024,0.00714274193459794
"PICALM",4727.04585561289,0.778466632079307,0.218868477902507,3.55677820552153,0.000375430865749493,0.00715819202031712
"SDCBP",1990.17337264702,1.50394395321193,0.42298889982368,3.55551635950456,0.000377237469484437,0.0071823296808049
"SQLE",582.300405143811,3.05489057551842,0.85922376426623,3.55540745329276,0.000377393772466727,0.0071823296808049
"PRKY",139.897953085909,6.2162251920905,1.74859071813871,3.55499152981171,0.000377991266084043,0.00718706456204632
"PIP5KL1",20.0943125980922,-3.51171949268657,0.988064160241513,-3.55414115195535,0.000379215626807833,0.00720369887938824
"FAM53C",375.002573693396,-1.28057058917367,0.360409725859452,-3.55309664887636,0.000380724558723709,0.00722570338844786
"CAPNS1",2335.08716667462,1.30364896751409,0.367215628132548,3.55009119340514,0.000385097726922223,0.00723745497268795
"CHST4",111.991960244678,3.55093390287303,1.0001283854169,3.55047807326538,0.00038453216617267,0.00723745497268795
"FERMT1",924.222719384324,2.51491762066466,0.708230833761088,3.55098578144231,0.000383791150134739,0.00723745497268795
"LOC107985355",147.312167966452,-2.04854929547384,0.576698899609321,-3.5521990710605,0.000382025717779352,0.00723745497268795
"LOC107987244",438.41814056643,-2.79507564081294,0.78705923887398,-3.55129004623815,0.000383347705884044,0.00723745497268795
"PLPP5",422.885180707915,-1.68816811840395,0.475310303775649,-3.55171790931925,0.000382724936049693,0.00723745497268795
"PRELID3B",261.665618247769,1.58878410304692,0.447404843823234,3.55111064393087,0.000383609113989109,0.00723745497268795
"PTK6",126.177111367255,4.21938531350783,1.18824686638895,3.5509332554189,0.000383867751577206,0.00723745497268795
"SFTPA2",13.8206404479836,5.77683667946782,1.62727016906005,3.55001694820269,0.000385206351222099,0.00723745497268795
"SSC5D",455.35719673201,2.08216358267409,0.586451362376882,3.55044546956989,0.00038457979795204,0.00723745497268795
"TENM4",296.62960665095,2.64550147075172,0.745053022041097,3.55075597640593,0.000384126392327485,0.00723745497268795
"RYR2",2236.15647021131,-2.26660449319372,0.638544362335233,-3.54964294869738,0.000385753966031489,0.00724114298167124
"CAP1",2362.6724997824,1.9162292224504,0.539928812890524,3.54904049700888,0.000386637613547896,0.0072445344116688
"KRT18P55",6.17520222874138,-4.71928110511888,1.32968402817903,-3.54917484538174,0.000386440394007197,0.0072445344116688
"FOXJ1",19.5902532245264,5.05421306274036,1.42422661313879,3.54874218478588,0.000387075863651745,0.00724615860647241
"LOC105375647",14.172434842457,6.33933870967986,1.78672059668132,3.54803024124456,0.000388123655707536,0.00725918027929948
"AGT",301.34811457515,3.03313900390856,0.855014303739616,3.54747165122545,0.000388947607047216,0.00726242943856732
"ETV7",40.0613936906844,4.62169473865479,1.30282727100789,3.54743475324966,0.000389002091125046,0.00726242943856732
"H3C12",81.3542684446417,5.60766590583914,1.58216933581118,3.54428933674415,0.000393672965057198,0.00734298052741531
"HERPUD1",4671.25499344709,-1.72497931624999,0.486873616693758,-3.54297143468959,0.00039564555570224,0.00735979291387985
